model,scenario_id,n_masts,shapley_source_evidence,shapley_sensor_visibility,shapley_wind_error_sensitivity,featval_source_evidence,featval_sensor_visibility,featval_wind_error_sensitivity,v_all_maps,v_no_maps,efficiency_residual
Set Transformer,ch4t-test-001693,5,-0.727057,-0.852699,1.292518,0.170141,0.994427,0.367230,-5.599134,-5.311896,0.000e+00
Set Transformer,ch4t-test-001694,4,0.630055,-0.137420,0.095040,1.470962,0.518676,0.925679,-5.638785,-6.226460,0.000e+00
Set Transformer,ch4t-test-001695,4,0.392204,-0.778832,0.144688,0.023639,-0.406132,0.133679,-7.495405,-7.253465,0.000e+00
Set Transformer,ch4t-test-001696,4,0.487946,-0.162367,-0.054720,1.100422,-0.266317,0.747298,-5.586775,-5.857633,0.000e+00
Set Transformer,ch4t-test-001697,8,0.020819,0.715313,-0.045303,-0.041020,1.007167,0.143452,-5.522273,-6.213102,0.000e+00
Set Transformer,ch4t-test-001698,5,1.961618,-1.063630,0.087560,1.795634,0.734288,0.529344,-4.695600,-5.681148,2.220e-16
Set Transformer,ch4t-test-001699,4,0.828676,0.110387,-0.031633,0.900013,0.615566,0.658905,-4.235496,-5.142927,0.000e+00
Set Transformer,ch4t-test-001700,8,-1.994315,-1.411604,1.353896,1.003230,0.555784,1.587083,-9.481870,-7.429846,0.000e+00
Set Transformer,ch4t-test-001701,5,0.072168,0.406359,0.143469,0.059122,0.565971,0.220883,-7.151529,-7.773525,0.000e+00
Set Transformer,ch4t-test-001702,5,0.072620,0.019780,0.019874,-0.055017,-1.497260,0.105049,-8.169617,-8.281892,0.000e+00
Set Transformer,ch4t-test-001703,7,-0.685637,-0.047483,0.498359,0.551045,1.247654,0.457954,-5.170989,-4.936228,5.551e-17
Set Transformer,ch4t-test-001704,4,-0.015166,0.062223,-0.000991,0.005564,-0.970865,0.155320,-7.618318,-7.664385,0.000e+00
Set Transformer,ch4t-test-001705,8,-0.137200,0.440515,0.242572,0.438734,0.670812,0.865249,-6.881907,-7.427795,1.110e-16
Set Transformer,ch4t-test-001706,5,0.656347,0.039667,-0.000379,0.699411,-0.202899,0.543451,-5.937167,-6.632801,0.000e+00
Set Transformer,ch4t-test-001707,5,0.363843,0.136693,-0.093361,0.716183,-0.053511,0.513535,-5.778597,-6.185772,0.000e+00
Set Transformer,ch4t-test-001708,6,0.003584,0.160436,-0.080727,0.007755,-0.830602,0.133265,-7.657320,-7.740613,1.388e-17
Set Transformer,ch4t-test-001709,6,0.276433,-0.242745,0.116313,0.535585,-0.748922,1.386307,-5.219599,-5.369601,2.776e-17
Set Transformer,ch4t-test-001710,6,-0.026104,0.275832,0.003908,0.038888,0.320867,0.225184,-6.469672,-6.723307,0.000e+00
Set Transformer,ch4t-test-001711,7,-0.354126,-0.043656,0.012062,1.692918,1.248801,0.931418,-6.419541,-6.033820,0.000e+00
Set Transformer,ch4t-test-001712,4,0.375851,0.107858,-0.071282,0.907652,0.561473,0.520204,-5.086319,-5.498747,0.000e+00
Set Transformer,ch4t-test-001713,5,-0.326751,0.050262,-0.102422,1.061131,0.512215,0.747545,-10.220902,-9.841991,5.551e-17
Set Transformer,ch4t-test-001714,6,0.774138,0.318151,-0.366777,0.325268,0.652352,0.873917,-4.533577,-5.259088,0.000e+00
Set Transformer,ch4t-test-001715,7,0.323248,-0.280476,-0.012466,1.205947,1.429171,1.960263,-7.905354,-7.935660,5.551e-17
Set Transformer,ch4t-test-001716,7,-1.054736,-0.698715,0.496976,0.688014,1.224136,0.871200,-5.873704,-4.617229,2.220e-16
Set Transformer,ch4t-test-001717,5,1.594997,-0.689839,-0.030430,0.254007,0.764628,0.296155,-5.253188,-6.127916,1.110e-16
Set Transformer,ch4t-test-001718,5,1.170901,0.062910,-0.645129,1.333435,1.133524,1.250340,-5.504547,-6.093229,2.220e-16
Set Transformer,ch4t-test-001719,5,2.237359,-0.734245,-0.262819,1.550667,0.902214,1.957189,-2.565873,-3.806167,4.441e-16
Set Transformer,ch4t-test-001720,7,-0.169728,0.191955,-0.232338,0.066405,-0.078782,0.189667,-7.421764,-7.211654,5.551e-17
Set Transformer,ch4t-test-001721,4,0.021154,0.302820,-0.017609,-0.037786,-0.549616,0.134652,-6.682883,-6.989247,5.551e-17
Set Transformer,ch4t-test-001722,8,0.152752,0.105652,0.098426,0.913784,1.169936,1.697941,-7.087381,-7.444211,0.000e+00
Set Transformer,ch4t-test-001723,8,0.331186,-0.047116,-0.060539,0.664726,0.781587,0.353669,-4.016085,-4.239616,2.776e-17
Set Transformer,ch4t-test-001724,5,1.215641,0.565619,-0.149845,0.222723,0.889648,0.416214,-5.411034,-7.042448,0.000e+00
Set Transformer,ch4t-test-001725,5,0.999961,0.027375,-0.562205,0.437617,0.580796,0.450400,-5.902970,-6.368101,0.000e+00
Set Transformer,ch4t-test-001726,5,0.300338,-0.319783,0.403975,0.117713,-1.164662,0.522091,-8.443159,-8.827688,0.000e+00
Set Transformer,ch4t-test-001727,8,1.442207,0.195295,-0.103057,0.738870,0.933521,1.537267,-3.185667,-4.720112,0.000e+00
Set Transformer,ch4t-test-001728,4,-0.035894,0.206919,-0.216181,0.009769,-0.897936,0.164420,-7.992090,-7.946934,0.000e+00
Set Transformer,ch4t-test-001729,5,1.869334,-0.336860,0.704661,0.126326,0.946994,0.272590,-2.813779,-5.050914,0.000e+00
Set Transformer,ch4t-test-001730,7,0.031174,-0.105050,0.010355,0.415574,1.065977,0.532645,-6.764500,-6.700979,0.000e+00
Set Transformer,ch4t-test-001731,8,-3.401959,-1.414397,1.038881,0.649684,1.202133,0.421685,-10.603961,-6.826487,4.441e-16
Set Transformer,ch4t-test-001732,7,1.273618,0.427977,-0.416925,0.448108,0.775480,0.451111,-3.351513,-4.636182,0.000e+00
Set Transformer,ch4t-test-001733,5,0.374896,0.008616,-0.143044,0.579893,-0.219069,0.727239,-4.666246,-4.906714,0.000e+00
Set Transformer,ch4t-test-001734,4,0.411450,-0.055788,0.054289,0.097451,0.081164,0.205154,-4.131563,-4.541514,0.000e+00
Set Transformer,ch4t-test-001735,5,0.422499,0.253142,-0.079218,0.089020,0.585422,0.174549,-5.775253,-6.371675,0.000e+00
Set Transformer,ch4t-test-001736,7,0.060768,0.022931,0.117212,0.351031,0.349497,0.712483,-4.152135,-4.353046,2.776e-17
Set Transformer,ch4t-test-001737,5,0.410783,0.114445,0.060438,0.059917,0.656230,0.111737,-3.983631,-4.569298,0.000e+00
Set Transformer,ch4t-test-001738,5,1.509571,0.187916,-0.536146,0.414238,1.222790,0.918384,-4.967822,-6.129163,0.000e+00
Set Transformer,ch4t-test-001739,8,0.768359,1.028444,-0.053228,0.034177,1.151798,0.145482,-8.240926,-9.984501,0.000e+00
Set Transformer,ch4t-test-001740,8,1.546620,-0.099076,-0.481987,0.887923,1.160057,0.457606,-3.632502,-4.598060,1.110e-16
Set Transformer,ch4t-test-001741,8,1.052274,-0.069164,-0.440099,0.820478,0.206338,0.971899,-3.306026,-3.849037,2.220e-16
Set Transformer,ch4t-test-001742,7,0.254541,0.097953,-0.124777,0.501638,0.680950,0.651598,-6.641727,-6.869445,0.000e+00
Set Transformer,ch4t-test-001743,8,-0.304304,0.365397,0.350848,-0.001399,0.588002,0.231771,-7.238920,-7.650861,5.551e-17
Set Transformer,ch4t-test-001744,4,0.189108,-0.043406,-0.083429,0.533715,0.579728,0.895033,-4.643303,-4.705576,0.000e+00
Set Transformer,ch4t-test-001745,7,-0.092519,0.543182,0.060911,-0.031179,0.422795,0.195487,-6.031134,-6.542708,0.000e+00
Set Transformer,ch4t-test-001746,5,0.605881,0.150466,0.279279,0.467964,0.478711,1.831991,-6.241134,-7.276760,0.000e+00
Set Transformer,ch4t-test-001747,8,0.102141,-0.039893,-0.137691,1.810910,1.228661,0.824172,-7.151966,-7.076524,2.776e-17
Set Transformer,ch4t-test-001748,8,0.467914,0.143564,-0.159562,0.528833,-0.120841,0.651199,-5.290458,-5.742375,1.110e-16
Set Transformer,ch4t-test-001749,8,0.574115,0.098305,-0.217688,0.122824,-0.221240,0.352702,-5.243868,-5.698600,5.551e-17
Set Transformer,ch4t-test-001750,6,1.505615,0.257089,-0.082362,0.050256,0.792510,0.124904,-7.312149,-8.992491,0.000e+00
Set Transformer,ch4t-test-001751,6,0.021378,0.402016,-0.219412,0.018564,0.982824,0.235335,-6.809018,-7.012999,0.000e+00
Set Transformer,ch4t-test-001752,6,1.200937,0.141767,-0.283290,1.304802,1.217679,1.521241,-3.251124,-4.310538,0.000e+00
Set Transformer,ch4t-test-001753,8,0.970881,-0.005228,-0.360014,0.994642,1.188624,1.175458,-3.927887,-4.533526,0.000e+00
Set Transformer,ch4t-test-001754,4,0.209158,0.052473,-0.169219,0.359889,-0.278209,0.848242,-6.585728,-6.678140,5.551e-17
Set Transformer,ch4t-test-001755,5,0.501628,-0.053004,-0.024169,1.727957,1.161484,0.879919,-4.625221,-5.049676,0.000e+00
Set Transformer,ch4t-test-001756,5,0.384166,-0.046977,0.128028,0.056879,0.625088,0.270451,-7.035662,-7.500880,1.110e-16
Set Transformer,ch4t-test-001757,8,1.037635,0.515387,-0.338102,0.514365,1.148284,0.510678,-3.901307,-5.116226,2.220e-16
Set Transformer,ch4t-test-001758,8,0.723640,0.073482,-0.065789,0.049687,0.362734,0.261293,-4.069577,-4.800911,0.000e+00
Set Transformer,ch4t-test-001759,8,0.514930,-0.017500,-0.055888,1.107045,1.113242,0.376242,-5.891233,-6.332775,1.110e-16
Set Transformer,ch4t-test-001760,4,0.171396,0.072811,-0.029351,0.119954,0.423985,0.346290,-5.657137,-5.871993,2.776e-17
Set Transformer,ch4t-test-001761,7,0.753942,0.259729,0.142366,0.402028,-0.510177,0.702503,-5.421887,-6.577923,0.000e+00
Set Transformer,ch4t-test-001762,7,0.075755,0.039802,-0.092204,0.639654,-0.638973,1.006756,-6.002176,-6.025529,1.388e-17
Set Transformer,ch4t-test-001763,7,2.610894,0.102990,-0.649921,1.401920,0.721124,1.745850,-3.258854,-5.322817,0.000e+00
Set Transformer,ch4t-test-001764,8,0.148546,-0.345008,0.045812,2.360222,0.680388,3.245205,-4.806226,-4.655576,0.000e+00
Set Transformer,ch4t-test-001765,4,1.891540,-0.187839,-0.217256,1.929364,0.286579,2.543730,-4.167804,-5.654250,0.000e+00
Set Transformer,ch4t-test-001766,8,0.393857,0.117445,-0.108225,0.788330,1.001338,1.599891,-5.101897,-5.504975,1.110e-16
Set Transformer,ch4t-test-001767,4,-0.181022,-0.036414,0.204248,1.054292,0.935961,0.980317,-5.467463,-5.454276,1.388e-17
Set Transformer,ch4t-test-001768,7,-0.524074,-0.693869,0.327259,0.409223,0.582309,0.214241,-9.078019,-8.187334,0.000e+00
Set Transformer,ch4t-test-001769,5,1.269842,-0.113236,-0.333949,1.899742,1.132388,1.421378,-4.636013,-5.458669,0.000e+00
Set Transformer,ch4t-test-001770,5,0.464935,0.237478,-0.123599,1.233536,0.530152,1.582719,-5.361599,-5.940414,1.110e-16
Set Transformer,ch4t-test-001771,6,0.353246,0.135410,-0.225465,0.342662,0.283025,0.500269,-6.148049,-6.411239,1.110e-16
Set Transformer,ch4t-test-001772,6,-0.031461,0.401834,-0.008456,-0.025359,0.233468,0.146226,-7.705774,-8.067691,0.000e+00
Set Transformer,ch4t-test-001773,8,1.636564,-0.119504,-0.394455,1.463435,0.475526,0.850099,-2.395631,-3.518236,0.000e+00
Set Transformer,ch4t-test-001774,4,1.582007,-0.006482,-0.212531,1.378597,1.010373,0.928475,-3.118313,-4.481306,2.220e-16
Set Transformer,ch4t-test-001775,5,1.276936,0.429592,-0.629820,0.644876,1.081826,0.774559,-4.178231,-5.254938,0.000e+00
Set Transformer,ch4t-test-001776,5,0.635878,-0.216463,0.003347,1.432808,0.666461,1.133782,-4.692075,-5.114837,1.110e-16
Set Transformer,ch4t-test-001777,6,0.479423,0.013917,-0.078098,0.381322,0.986936,0.394931,-4.834899,-5.250141,5.551e-17
Set Transformer,ch4t-test-001778,7,-0.036538,0.654777,0.004196,0.115823,1.271508,0.321120,-9.169155,-9.791589,0.000e+00
Set Transformer,ch4t-test-001779,7,1.143207,0.809582,0.128814,0.165649,0.793865,0.168323,-8.381325,-10.462928,0.000e+00
Set Transformer,ch4t-test-001780,4,0.048385,0.241980,0.035808,-0.025495,-1.188723,0.164807,-7.407478,-7.733651,5.551e-17
Set Transformer,ch4t-test-001781,4,0.009903,0.113758,-0.031747,-0.014824,-2.278726,0.061819,-6.999710,-7.091624,1.388e-17
Set Transformer,ch4t-test-001782,7,-0.014165,-0.267153,0.224603,0.322518,1.163591,0.813608,-6.446729,-6.390013,2.776e-17
Set Transformer,ch4t-test-001783,4,-0.486064,-0.545794,0.758248,1.122168,-0.400825,2.339158,-5.915203,-5.641593,1.110e-16
Set Transformer,ch4t-test-001784,6,-0.028072,0.298792,-0.062461,0.025067,0.273484,0.219263,-7.421822,-7.630081,5.551e-17
Set Transformer,ch4t-test-001785,6,0.099249,-0.068828,-0.052472,0.582753,-0.454529,0.936737,-5.140125,-5.118074,6.939e-18
Set Transformer,ch4t-test-001786,5,0.042290,0.070269,-0.023077,0.110819,0.842611,0.255322,-4.455444,-4.544926,1.388e-17
Set Transformer,ch4t-test-001787,4,1.700320,0.468435,-1.115752,0.680643,0.566399,1.067874,-5.625568,-6.678571,0.000e+00
Set Transformer,ch4t-test-001788,6,-0.103663,0.217468,0.018484,0.035609,0.414729,0.151836,-5.883855,-6.016145,0.000e+00
Set Transformer,ch4t-test-001789,6,1.071054,0.356668,-0.547576,0.312261,0.936867,0.658717,-4.126166,-5.006312,0.000e+00
Set Transformer,ch4t-test-001790,4,0.003325,-0.060853,0.500645,0.146095,-0.170378,0.288575,-6.259534,-6.702652,0.000e+00
Set Transformer,ch4t-test-001791,7,-0.001415,0.588229,-0.096239,-0.015283,0.040358,0.163501,-7.289905,-7.780479,0.000e+00
Set Transformer,ch4t-test-001792,5,1.053843,-0.108231,-0.610131,0.860963,0.616492,1.721665,-4.485624,-4.821104,0.000e+00
Set Transformer,ch4t-test-001793,5,0.036175,0.473559,-0.001151,-0.028128,-0.329867,0.132714,-7.325979,-7.834562,0.000e+00
Set Transformer,ch4t-test-001794,5,0.441817,0.012907,-0.210789,0.432880,0.301495,0.491407,-2.515486,-2.759421,0.000e+00
Set Transformer,ch4t-test-001795,7,0.863449,-0.030519,-0.030007,0.779249,1.201646,2.290472,-9.017731,-9.820655,0.000e+00
Set Transformer,ch4t-test-001796,7,0.978381,-0.034338,-0.098241,0.511488,-0.159070,0.651850,-5.163146,-6.008949,0.000e+00
Set Transformer,ch4t-test-001797,4,0.414530,0.095303,0.176339,0.175859,0.167031,0.281891,-6.736415,-7.422587,0.000e+00
Set Transformer,ch4t-test-001798,7,0.029490,0.329419,-0.118675,-0.035862,-0.155059,0.171620,-6.746667,-6.986901,0.000e+00
Set Transformer,ch4t-test-001799,4,0.002082,0.026755,-0.020896,-0.000527,-2.844593,0.050467,-7.459912,-7.467852,0.000e+00
Set Transformer,ch4t-test-001800,8,2.106645,0.402248,-0.815254,0.410940,0.148986,0.698259,-3.063016,-4.756656,0.000e+00
Set Transformer,ch4t-test-001801,4,0.077440,0.722299,0.065412,0.007492,-0.209950,0.150087,-6.877734,-7.742886,0.000e+00
Set Transformer,ch4t-test-001802,4,0.919157,0.044370,-0.117042,0.716362,-0.134157,0.452747,-4.133130,-4.979615,0.000e+00
Set Transformer,ch4t-test-001803,4,0.593792,-0.072643,0.069686,0.151652,-1.635325,0.256591,-6.537485,-7.128320,0.000e+00
Set Transformer,ch4t-test-001804,6,0.982301,0.013020,-0.273314,1.011281,0.937015,0.919613,-4.602903,-5.324910,1.110e-16
Set Transformer,ch4t-test-001805,6,0.442666,-0.127951,-0.184103,0.738552,0.963539,0.666363,-6.532205,-6.662817,2.776e-17
Set Transformer,ch4t-test-001806,4,0.778099,0.046992,-0.486538,0.837769,-0.648598,1.036105,-3.990163,-4.328716,0.000e+00
Set Transformer,ch4t-test-001807,5,0.480474,-0.130865,0.145334,0.799986,1.254718,1.166290,-6.557678,-7.052622,5.551e-17
Set Transformer,ch4t-test-001808,4,0.637100,0.012419,-0.071539,0.553990,1.008067,0.268567,-5.284555,-5.862535,0.000e+00
Set Transformer,ch4t-test-001809,5,0.323658,-0.269621,-0.192994,0.254676,-0.320926,0.458235,-7.247154,-7.108197,2.776e-17
Set Transformer,ch4t-test-001810,5,2.101080,1.058821,-0.212161,0.460041,-0.036551,0.438447,-4.912912,-7.860652,0.000e+00
Set Transformer,ch4t-test-001811,6,0.126771,0.048408,-0.004898,1.276613,0.847794,0.301822,-5.013347,-5.183627,0.000e+00
Set Transformer,ch4t-test-001812,4,0.681588,-0.611580,0.427316,0.399658,1.001636,1.189186,-4.604949,-5.102272,1.110e-16
Set Transformer,ch4t-test-001813,7,1.068309,-0.218048,-0.460322,2.298489,1.251128,0.921842,-6.025051,-6.414990,0.000e+00
Set Transformer,ch4t-test-001814,5,0.713050,0.005775,-0.262715,0.460038,-0.395140,0.513575,-4.602269,-5.058379,0.000e+00
Set Transformer,ch4t-test-001815,4,-0.003696,0.000912,-0.123749,-0.005466,-0.731074,0.125412,-8.000916,-7.874382,2.776e-17
Set Transformer,ch4t-test-001816,4,0.069901,0.265385,0.072854,-0.021084,-0.838239,0.152160,-8.077832,-8.485972,5.551e-17
Set Transformer,ch4t-test-001817,6,1.865941,-0.463092,-0.614294,1.132345,0.448925,2.922626,-5.292166,-6.080721,1.110e-16
Set Transformer,ch4t-test-001818,7,0.038510,1.239950,-0.106231,-0.025561,1.054028,0.176704,-6.132690,-7.304919,0.000e+00
Set Transformer,ch4t-test-001819,6,0.224373,-0.021896,0.326480,0.465731,0.774265,0.698707,-3.942803,-4.471760,0.000e+00
Set Transformer,ch4t-test-001820,5,0.023179,-0.648320,-0.126644,0.017644,-1.750696,0.122987,-7.067951,-6.316165,1.110e-16
Set Transformer,ch4t-test-001821,6,1.953265,-0.010350,-0.899732,1.405705,0.122554,1.983605,-3.956068,-4.999251,0.000e+00
Set Transformer,ch4t-test-001822,8,0.986849,0.092674,-0.379838,0.546165,0.800922,0.560765,-3.584621,-4.284305,1.110e-16
Set Transformer,ch4t-test-001823,5,0.031006,0.143436,0.037870,-0.031164,-0.349079,0.129857,-9.313931,-9.526242,2.776e-17
Set Transformer,ch4t-test-001824,7,0.144585,0.094142,0.082880,-0.010397,0.584403,0.123606,-8.105776,-8.427383,0.000e+00
Set Transformer,ch4t-test-001825,8,-0.306529,-0.145492,-0.061207,0.934596,1.038083,0.714492,-7.397500,-6.884272,0.000e+00
Set Transformer,ch4t-test-001826,7,0.939214,0.239626,0.120270,0.363970,0.490980,1.655360,-4.155852,-5.454962,2.220e-16
Set Transformer,ch4t-test-001827,4,-0.212229,0.420694,0.691096,-0.028227,-0.995137,0.253738,-7.149464,-8.049026,0.000e+00
Set Transformer,ch4t-test-001828,5,0.014586,0.658412,-0.060344,0.040578,0.317490,0.159593,-9.224147,-9.836801,1.110e-16
Set Transformer,ch4t-test-001829,7,2.664810,0.584658,-0.586239,1.140435,1.009810,1.535231,-4.311874,-6.975103,0.000e+00
Set Transformer,ch4t-test-001830,4,-0.232937,-0.050454,0.785465,0.148040,-1.392032,0.384192,-6.070503,-6.572577,1.110e-16
Set Transformer,ch4t-test-001831,6,1.290395,-0.114484,-0.357508,1.252505,1.203770,1.946503,-3.898859,-4.717261,1.110e-16
Set Transformer,ch4t-test-001832,5,0.276965,0.023965,-0.010105,0.452288,1.247608,0.549372,-4.660793,-4.951618,5.551e-17
Set Transformer,ch4t-test-001833,8,-0.112956,0.610719,-0.158801,0.017472,-0.289004,0.184860,-7.091659,-7.430621,0.000e+00
Set Transformer,ch4t-test-001834,8,-0.008769,0.171719,0.089218,0.260473,0.814664,0.396232,-5.670466,-5.922635,0.000e+00
Set Transformer,ch4t-test-001835,6,0.959189,0.003364,-0.371689,1.236237,1.136267,0.806715,-4.496299,-5.087163,0.000e+00
Set Transformer,ch4t-test-001836,6,1.084937,-0.308986,-0.018584,1.939587,1.216302,2.361792,-4.411294,-5.168662,0.000e+00
Set Transformer,ch4t-test-001837,5,0.212587,-0.209820,-0.144156,0.113331,0.773730,0.141636,-6.655619,-6.514230,0.000e+00
Set Transformer,ch4t-test-001838,5,1.510827,0.622279,-0.669845,0.392226,-0.233994,0.717354,-3.994632,-5.457894,0.000e+00
Set Transformer,ch4t-test-001839,4,0.100087,0.158152,0.004624,0.017505,-0.980443,0.202238,-6.867516,-7.130379,5.551e-17
Set Transformer,ch4t-test-001840,4,-0.048591,0.115714,-0.064924,0.045256,-0.096149,0.128409,-7.736491,-7.738690,1.388e-17
Set Transformer,ch4t-test-001841,7,-0.003920,0.499589,-0.076931,0.006655,0.445407,0.175523,-5.735653,-6.154393,5.551e-17
Set Transformer,ch4t-test-001842,4,0.729652,0.046641,-0.154652,1.372519,0.640829,0.688947,-3.792214,-4.413854,1.110e-16
Set Transformer,ch4t-test-001843,6,-0.073951,0.200070,-0.063076,-0.048889,0.474714,0.156693,-7.560415,-7.623458,0.000e+00
Set Transformer,ch4t-test-001844,7,2.231331,-0.046350,-0.450760,0.650274,-1.188502,1.059798,-2.652434,-4.386655,2.220e-16
Set Transformer,ch4t-test-001845,5,0.012336,0.169385,-0.047576,-0.004756,-1.917573,0.082618,-7.321015,-7.455160,0.000e+00
Set Transformer,ch4t-test-001846,6,1.926724,-0.203073,-0.908991,1.153461,0.694327,1.334657,-4.241856,-5.056517,1.110e-16
Set Transformer,ch4t-test-001847,8,0.645923,0.248710,-0.204141,0.366836,0.928904,0.244802,-5.434806,-6.125299,0.000e+00
Set Transformer,ch4t-test-001848,4,1.138500,-0.534326,-0.315408,0.568128,-0.712078,0.793629,-4.222258,-4.511023,1.110e-16
Set Transformer,ch4t-test-001849,7,0.003086,0.256971,-0.066133,-0.002229,-0.492457,0.131274,-7.063710,-7.257634,0.000e+00
Set Transformer,ch4t-test-001850,8,-0.011214,0.845026,-0.169376,-0.006492,0.562016,0.173390,-6.990767,-7.655203,1.110e-16
Set Transformer,ch4t-test-001851,8,1.703801,0.500621,-0.312602,0.422781,0.741443,0.614933,-3.157294,-5.049114,0.000e+00
Set Transformer,ch4t-test-001852,5,1.816464,-0.412555,-0.325865,2.328248,0.552345,1.169663,-2.802796,-3.880840,0.000e+00
Set Transformer,ch4t-test-001853,8,1.022893,0.091958,-0.276462,0.727249,1.155017,0.496434,-4.612545,-5.450934,0.000e+00
Set Transformer,ch4t-test-001854,7,0.175701,-0.011511,-0.008110,0.994923,1.231994,0.953583,-5.433646,-5.589726,0.000e+00
Set Transformer,ch4t-test-001855,4,0.603220,0.029477,0.042936,0.321877,0.851028,0.208065,-4.844829,-5.520462,0.000e+00
Set Transformer,ch4t-test-001856,4,0.377492,0.086076,0.167414,0.637478,1.174200,1.725303,-5.283040,-5.914022,0.000e+00
Set Transformer,ch4t-test-001857,7,0.773888,0.421500,-0.459166,0.188625,1.048138,0.332670,-6.401362,-7.137585,0.000e+00
Set Transformer,ch4t-test-001858,7,0.363405,0.553285,0.129783,0.025737,1.015745,0.171182,-5.974824,-7.021297,0.000e+00
Set Transformer,ch4t-test-001859,5,0.430926,0.019988,-0.233301,0.336867,-0.583874,0.972079,-5.943536,-6.161149,0.000e+00
Set Transformer,ch4t-test-001860,7,0.570226,-0.275434,0.222683,0.451732,0.625221,1.348009,-4.040786,-4.558261,0.000e+00
Set Transformer,ch4t-test-001861,5,0.204884,-0.458441,0.447568,0.150864,0.225838,0.427158,-5.478819,-5.672830,5.551e-17
Set Transformer,ch4t-test-001862,6,0.911720,0.314416,0.016787,0.052686,0.863792,0.145035,-6.519491,-7.762413,0.000e+00
Set Transformer,ch4t-test-001863,5,0.592470,0.002802,-0.219578,0.611979,0.828394,0.385348,-6.049108,-6.424802,1.110e-16
