model,scenario_id,n_masts,shapley_source_evidence,shapley_sensor_visibility,shapley_wind_error_sensitivity,shapley_fit_quality,v_all_maps,v_no_maps,efficiency_residual
Set Transformer,ch4t-test-001109,11,-0.228511,1.651222,-0.263686,0.185422,-6.296259,-7.640707,0.000e+00
Set Transformer,ch4t-test-001110,4,2.158935,1.063002,-0.535081,0.818964,-5.041253,-8.547073,0.000e+00
Set Transformer,ch4t-test-001111,11,3.378859,-0.183418,0.849598,0.599218,-2.970002,-7.614260,0.000e+00
Set Transformer,ch4t-test-001112,4,2.472913,-0.957934,1.525779,0.169857,-4.670903,-7.881516,4.441e-16
Set Transformer,ch4t-test-001113,10,0.819210,1.278651,1.255091,0.158179,-4.591788,-8.102919,0.000e+00
Set Transformer,ch4t-test-001114,7,0.940923,1.050049,0.107648,0.296081,-5.438617,-7.833318,0.000e+00
Set Transformer,ch4t-test-001115,8,-0.038112,-2.111107,0.536600,-0.136331,-9.408610,-7.659660,4.441e-16
Set Transformer,ch4t-test-001116,11,-0.287698,0.800891,-0.522124,0.368229,-7.681440,-8.040739,1.110e-16
Set Transformer,ch4t-test-001117,10,1.632421,-0.482270,1.454295,0.031449,-5.374984,-8.010878,0.000e+00
Set Transformer,ch4t-test-001118,4,0.374695,0.924715,0.117482,0.315944,-5.916216,-7.649052,2.220e-16
Set Transformer,ch4t-test-001119,10,0.696965,0.122586,1.388162,-0.326500,-5.753584,-7.634797,2.220e-16
Set Transformer,ch4t-test-001120,12,-0.090954,-0.214076,0.070399,-0.128506,-8.398667,-8.035531,0.000e+00
Set Transformer,ch4t-test-001121,7,6.246347,-1.520778,-1.584750,0.910419,-3.789521,-7.840758,0.000e+00
Set Transformer,ch4t-test-001122,10,1.920757,1.339085,0.340219,0.368837,-3.801912,-7.770810,0.000e+00
Set Transformer,ch4t-test-001123,12,2.005365,0.122406,0.393128,0.652523,-4.771792,-7.945214,0.000e+00
Set Transformer,ch4t-test-001124,11,0.442119,0.946734,0.002422,-0.063385,-6.489932,-7.817822,0.000e+00
Set Transformer,ch4t-test-001125,10,0.799294,-0.840934,1.842082,-0.851616,-7.291871,-8.240698,1.110e-16
Set Transformer,ch4t-test-001126,11,5.673748,-1.419180,-1.081445,0.841194,-4.046799,-8.061116,0.000e+00
Set Transformer,ch4t-test-001127,6,-0.004174,-0.042982,0.163604,-0.147799,-7.912145,-7.880794,4.163e-17
Set Transformer,ch4t-test-001128,4,1.740642,-0.631455,0.769015,0.217991,-5.919661,-8.015854,4.441e-16
Set Transformer,ch4t-test-001129,6,0.913825,1.098606,0.274309,0.359648,-5.132764,-7.779152,0.000e+00
Set Transformer,ch4t-test-001130,12,3.997061,-1.228187,-1.551354,1.393842,-5.301515,-7.912877,8.882e-16
Set Transformer,ch4t-test-001131,4,-0.132574,0.186521,-0.091626,0.203133,-7.632030,-7.797484,0.000e+00
Set Transformer,ch4t-test-001132,11,3.336440,0.106485,0.837858,0.248626,-3.314043,-7.843452,0.000e+00
Set Transformer,ch4t-test-001133,9,1.433131,0.916685,0.020983,0.345686,-5.186499,-7.902984,0.000e+00
Set Transformer,ch4t-test-001134,10,6.470159,-1.708189,-0.995039,1.569648,-2.880301,-8.216881,0.000e+00
Set Transformer,ch4t-test-001135,6,1.111911,0.765548,0.206875,0.601216,-5.041019,-7.726570,4.441e-16
Set Transformer,ch4t-test-001136,9,5.201924,-1.626487,-1.669758,1.159623,-4.640608,-7.705909,0.000e+00
Set Transformer,ch4t-test-001137,11,1.765482,0.203460,0.596933,0.546510,-4.956215,-8.068600,0.000e+00
Set Transformer,ch4t-test-001138,12,1.497920,1.230473,1.462106,0.109906,-3.676645,-7.977050,0.000e+00
Set Transformer,ch4t-test-001139,8,-0.156382,1.061861,-0.047973,-0.222440,-7.888769,-8.523835,2.220e-16
Set Transformer,ch4t-test-001140,8,1.739112,1.321062,0.174592,0.551988,-3.878574,-7.665328,4.441e-16
Set Transformer,ch4t-test-001141,5,0.001623,0.382287,0.100869,0.093783,-7.180851,-7.759413,0.000e+00
Set Transformer,ch4t-test-001142,7,4.171624,-1.151438,-1.361893,1.383384,-5.227907,-8.269585,0.000e+00
Set Transformer,ch4t-test-001143,11,1.064264,1.479727,0.551769,0.593995,-4.102482,-7.792237,4.441e-16
Set Transformer,ch4t-test-001144,8,2.762696,0.802122,0.303237,0.227316,-3.834882,-7.930254,0.000e+00
Set Transformer,ch4t-test-001145,5,4.506901,-0.332543,-0.490377,0.403222,-3.665351,-7.752554,0.000e+00
Set Transformer,ch4t-test-001146,7,1.128083,1.196463,0.712647,0.206457,-4.526528,-7.770177,0.000e+00
Set Transformer,ch4t-test-001147,9,0.231154,-0.975126,0.248750,0.485406,-7.976619,-7.966803,2.220e-16
Set Transformer,ch4t-test-001148,9,2.391330,-0.722588,1.692097,0.325679,-4.447058,-8.133576,0.000e+00
Set Transformer,ch4t-test-001149,10,1.146807,-0.400200,1.154597,-0.128432,-5.897289,-7.670062,2.220e-16
Set Transformer,ch4t-test-001150,4,1.529028,0.620149,0.741922,0.455276,-4.439914,-7.786289,4.441e-16
Set Transformer,ch4t-test-001151,10,0.028645,1.686715,0.128548,-0.227860,-6.384251,-8.000300,0.000e+00
Set Transformer,ch4t-test-001152,12,0.002982,0.870330,0.002987,0.090189,-6.977517,-7.944004,1.110e-16
Set Transformer,ch4t-test-001153,5,0.224002,-0.120564,0.296263,-0.050006,-7.457767,-7.807462,5.551e-17
Set Transformer,ch4t-test-001154,11,-0.906662,-0.186195,1.051366,-0.943673,-9.132862,-8.147698,0.000e+00
Set Transformer,ch4t-test-001155,4,-0.150238,0.253877,-0.101175,0.108904,-7.522519,-7.633886,0.000e+00
Set Transformer,ch4t-test-001156,11,3.191079,-0.610958,1.275911,0.642347,-3.275807,-7.774186,0.000e+00
Set Transformer,ch4t-test-001157,9,0.133648,1.061948,0.774428,-0.169873,-6.190955,-7.991106,0.000e+00
Set Transformer,ch4t-test-001158,9,0.016944,-0.506607,2.169616,-0.229554,-6.339377,-7.789776,0.000e+00
Set Transformer,ch4t-test-001159,8,2.572513,-0.883725,0.362299,0.055435,-5.927962,-8.034483,4.441e-16
Set Transformer,ch4t-test-001160,8,0.028470,1.273794,0.008073,0.199043,-6.247023,-7.756403,0.000e+00
Set Transformer,ch4t-test-001161,4,0.595720,0.569055,-0.031988,0.412450,-6.498044,-8.043282,0.000e+00
Set Transformer,ch4t-test-001162,7,1.685756,0.128560,0.994026,-0.011665,-5.015131,-7.811808,0.000e+00
Set Transformer,ch4t-test-001163,11,1.130643,1.172199,0.305707,0.173941,-5.207495,-7.989985,0.000e+00
Set Transformer,ch4t-test-001164,9,0.029308,0.596916,-0.258369,0.248668,-7.417937,-8.034460,0.000e+00
Set Transformer,ch4t-test-001165,9,1.156459,0.798144,-0.069254,0.405034,-5.583533,-7.873916,0.000e+00
Set Transformer,ch4t-test-001166,12,1.171305,-0.036324,1.283626,-0.394627,-5.773277,-7.797257,0.000e+00
Set Transformer,ch4t-test-001167,11,0.774327,1.238390,0.419360,-0.260159,-5.778831,-7.950749,4.441e-16
Set Transformer,ch4t-test-001168,6,3.468314,1.201003,-1.342351,0.446534,-4.233037,-8.006537,4.441e-16
Set Transformer,ch4t-test-001169,8,2.284680,0.426164,1.141876,0.498709,-3.722668,-8.074096,0.000e+00
Set Transformer,ch4t-test-001170,9,0.067318,-1.081853,0.147371,-0.201616,-9.112014,-8.043236,0.000e+00
Set Transformer,ch4t-test-001171,8,3.950431,-0.282781,-0.005709,0.157111,-4.157318,-7.976370,4.441e-16
Set Transformer,ch4t-test-001172,12,1.573561,-0.022364,0.817669,0.368456,-5.210501,-7.947823,0.000e+00
Set Transformer,ch4t-test-001173,12,1.504055,0.243250,0.511697,0.339931,-5.552978,-8.151911,0.000e+00
Set Transformer,ch4t-test-001174,6,3.393216,-1.057466,-0.286377,1.065052,-4.730413,-7.844838,4.441e-16
Set Transformer,ch4t-test-001175,12,1.603279,-0.111283,1.109088,0.464165,-4.707676,-7.772925,0.000e+00
Set Transformer,ch4t-test-001176,9,1.851790,0.567351,1.270356,0.392325,-3.966084,-8.047907,0.000e+00
Set Transformer,ch4t-test-001177,10,-0.057176,0.614336,0.002868,0.125292,-7.112155,-7.797475,0.000e+00
Set Transformer,ch4t-test-001178,7,-0.113775,1.243344,0.088598,-0.367259,-7.178108,-8.029015,1.110e-16
Set Transformer,ch4t-test-001179,10,1.382204,-0.462597,0.963215,0.093212,-5.928910,-7.904944,0.000e+00
Set Transformer,ch4t-test-001180,10,1.054712,0.595472,0.740270,-0.235187,-5.819183,-7.974449,4.441e-16
Set Transformer,ch4t-test-001181,10,1.838889,-1.102316,2.285863,-0.530117,-5.498609,-7.990929,8.882e-16
Set Transformer,ch4t-test-001182,6,5.632193,-0.021155,-1.607044,0.983631,-3.236539,-8.224164,8.882e-16
Set Transformer,ch4t-test-001183,10,0.406246,0.245023,0.244662,-0.117279,-7.024360,-7.803013,0.000e+00
Set Transformer,ch4t-test-001184,5,5.928725,-1.728324,-0.162419,0.647831,-3.540358,-8.226171,8.882e-16
Set Transformer,ch4t-test-001185,5,-0.007085,0.163397,0.039368,0.079600,-7.789251,-8.064532,5.551e-17
Set Transformer,ch4t-test-001186,9,1.820915,0.088956,0.820420,0.573265,-4.543343,-7.846900,0.000e+00
Set Transformer,ch4t-test-001187,12,0.926629,0.910413,1.864462,-0.445848,-4.894161,-8.149816,4.441e-16
Set Transformer,ch4t-test-001188,5,1.741923,0.371399,-0.659402,0.812747,-5.653621,-7.920287,0.000e+00
Set Transformer,ch4t-test-001189,4,0.009705,-0.066336,0.033069,0.046412,-7.824941,-7.847791,6.939e-18
Set Transformer,ch4t-test-001190,6,0.847227,-0.310549,-0.730671,-0.260264,-8.313757,-7.859501,3.331e-16
Set Transformer,ch4t-test-001191,8,2.966609,-0.252815,-0.268823,0.822948,-4.661373,-7.929292,0.000e+00
Set Transformer,ch4t-test-001192,5,3.817417,-0.130385,0.364931,0.605749,-2.995631,-7.653343,0.000e+00
Set Transformer,ch4t-test-001193,12,1.773531,0.040769,0.884254,0.290971,-4.946995,-7.936521,0.000e+00
Set Transformer,ch4t-test-001194,12,3.103851,0.463451,0.207818,0.341045,-3.677465,-7.793629,0.000e+00
Set Transformer,ch4t-test-001195,12,1.914618,0.511933,1.686648,0.408866,-3.738134,-8.260200,0.000e+00
Set Transformer,ch4t-test-001196,4,-0.378841,0.497573,-0.480173,0.075009,-8.060896,-7.774465,1.110e-16
Set Transformer,ch4t-test-001197,8,2.080369,-0.023411,0.688295,0.642089,-4.635446,-8.022787,0.000e+00
Set Transformer,ch4t-test-001198,8,-0.176726,-0.137471,-0.099257,0.186632,-7.913078,-7.686255,0.000e+00
Set Transformer,ch4t-test-001199,4,0.432759,0.209901,1.236879,-0.327227,-6.342602,-7.894914,2.220e-16
Set Transformer,ch4t-test-001200,12,0.628853,0.071488,-0.008891,0.649278,-6.653234,-7.993962,0.000e+00
Set Transformer,ch4t-test-001201,10,5.295717,-0.679140,-1.052133,1.058819,-2.938116,-7.561380,8.882e-16
Set Transformer,ch4t-test-001202,5,1.092840,1.256094,0.794143,-0.240352,-5.029553,-7.932278,0.000e+00
Set Transformer,ch4t-test-001203,9,-0.014732,1.103497,0.129784,-0.017476,-6.636910,-7.837982,0.000e+00
Set Transformer,ch4t-test-001204,7,3.106350,-0.746219,0.462537,-0.248766,-5.692669,-8.266572,8.882e-16
Set Transformer,ch4t-test-001205,9,-0.485672,1.156546,0.570111,0.082082,-7.167825,-8.490892,2.220e-16
Set Transformer,ch4t-test-001206,7,0.049722,-0.166452,0.253087,-0.152897,-7.912029,-7.895488,8.327e-17
Set Transformer,ch4t-test-001207,8,0.167085,0.355943,0.125826,-0.101803,-7.378314,-7.925366,1.110e-16
Set Transformer,ch4t-test-001208,10,0.783362,0.410362,0.867361,-0.237420,-6.395146,-8.218811,2.220e-16
Set Transformer,ch4t-test-001209,7,2.540600,-0.036282,-0.149638,0.508573,-5.201039,-8.064293,0.000e+00
Set Transformer,ch4t-test-001210,5,-0.131413,0.459125,-0.012367,0.393333,-7.343391,-8.052069,0.000e+00
Set Transformer,ch4t-test-001211,9,1.359864,-0.137554,0.843879,0.142714,-5.942427,-8.151331,0.000e+00
Set Transformer,ch4t-test-001212,10,0.623239,1.628383,0.118627,-0.008823,-5.501275,-7.862701,0.000e+00
Set Transformer,ch4t-test-001213,10,0.962440,1.114233,-0.018911,0.356457,-5.192233,-7.606452,0.000e+00
Set Transformer,ch4t-test-001214,7,1.340327,0.789286,0.121478,0.539019,-5.227717,-8.017829,0.000e+00
Set Transformer,ch4t-test-001215,11,-0.058524,0.788301,0.416238,-0.330822,-7.399278,-8.214471,1.110e-16
Set Transformer,ch4t-test-001216,10,4.602203,-0.428852,0.484794,-0.119455,-3.407666,-7.946357,0.000e+00
Set Transformer,ch4t-test-001217,5,5.837903,-1.568978,-2.282502,1.160082,-4.744896,-7.891400,4.441e-16
Set Transformer,ch4t-test-001218,10,1.942444,0.229777,-0.492759,-0.108560,-6.507741,-8.078643,2.220e-16
Set Transformer,ch4t-test-001219,8,1.843795,-0.651677,0.930459,-0.235401,-6.051284,-7.938460,2.220e-16
Set Transformer,ch4t-test-001220,7,-0.411341,-0.024586,0.135924,-0.017068,-8.081777,-7.764706,5.551e-17
Set Transformer,ch4t-test-001221,11,0.785690,0.913964,0.302475,0.229162,-5.900049,-8.131340,0.000e+00
Set Transformer,ch4t-test-001222,9,2.777752,-0.673662,0.960920,0.046310,-5.029312,-8.140633,4.441e-16
Set Transformer,ch4t-test-001223,12,0.342878,-0.470789,1.016243,-0.112973,-7.183189,-7.958547,1.110e-16
Set Transformer,ch4t-test-001224,4,0.024679,0.595863,-0.155723,0.039152,-7.561667,-8.065639,1.110e-16
Set Transformer,ch4t-test-001225,9,1.092106,0.051448,1.041649,-0.326791,-6.093136,-7.951548,2.220e-16
Set Transformer,ch4t-test-001226,12,-0.016630,0.692612,0.005957,0.271558,-6.715064,-7.668561,0.000e+00
Set Transformer,ch4t-test-001227,6,2.160673,-0.134615,0.747895,0.262971,-4.760581,-7.797506,8.882e-16
Set Transformer,ch4t-test-001228,6,0.597436,0.311515,0.095755,0.146101,-6.556701,-7.707508,0.000e+00
Set Transformer,ch4t-test-001229,4,-0.134091,1.064766,-0.080210,0.280514,-6.739446,-7.870425,0.000e+00
Set Transformer,ch4t-test-001230,9,2.443895,-1.474757,2.508309,0.280302,-4.321376,-8.079125,8.882e-16
Set Transformer,ch4t-test-001231,6,3.431333,0.195920,0.444674,0.258808,-3.816925,-8.147660,0.000e+00
Set Transformer,ch4t-test-001232,9,2.399823,0.545018,0.284579,0.681463,-3.911073,-7.821956,4.441e-16
Set Transformer,ch4t-test-001233,6,4.929059,-0.453957,-1.793031,0.748351,-4.556262,-7.986684,0.000e+00
Set Transformer,ch4t-test-001234,8,0.681670,0.065956,0.482044,0.060583,-6.726965,-8.017218,2.220e-16
Set Transformer,ch4t-test-001235,8,4.826078,-1.987609,-0.398711,1.441571,-3.889412,-7.770740,8.882e-16
Set Transformer,ch4t-test-001236,12,2.835711,0.426531,-0.251224,0.959494,-3.926725,-7.897237,4.441e-16
Set Transformer,ch4t-test-001237,7,1.741448,1.765479,0.889747,0.404149,-3.164793,-7.965617,0.000e+00
Set Transformer,ch4t-test-001238,9,0.879976,0.793335,0.026156,0.458714,-5.791044,-7.949225,0.000e+00
Set Transformer,ch4t-test-001239,9,4.744836,-1.015817,-0.794912,1.394460,-3.655207,-7.983774,0.000e+00
Set Transformer,ch4t-test-001240,12,-0.072866,0.310744,-0.150862,0.042622,-7.582456,-7.712095,0.000e+00
Set Transformer,ch4t-test-001241,5,3.034410,-0.965562,2.085960,0.161400,-3.602009,-7.918218,0.000e+00
Set Transformer,ch4t-test-001242,4,4.509930,-1.702973,0.020424,1.012227,-4.274163,-8.113771,8.882e-16
Set Transformer,ch4t-test-001243,4,0.646411,0.339265,0.116270,0.451668,-6.155785,-7.709400,0.000e+00
Set Transformer,ch4t-test-001244,12,2.348109,0.455872,0.077625,0.454653,-4.463344,-7.799603,0.000e+00
Set Transformer,ch4t-test-001245,11,3.986099,-0.885855,-1.008598,0.531328,-5.468554,-8.091527,4.441e-16
Set Transformer,ch4t-test-001246,9,5.073749,-1.223052,-0.669428,0.523456,-3.873797,-7.578521,0.000e+00
Set Transformer,ch4t-test-001247,5,-0.139359,1.660405,-0.050447,-0.141759,-6.250088,-7.578928,0.000e+00
Set Transformer,ch4t-test-001248,12,2.449486,0.966857,-0.588483,0.142671,-4.928814,-7.899346,4.441e-16
Set Transformer,ch4t-test-001249,4,0.219806,-0.210439,0.305666,-0.342217,-8.156595,-8.129411,5.551e-17
Set Transformer,ch4t-test-001250,5,3.569873,-1.477485,-0.311757,0.649663,-5.542612,-7.972905,0.000e+00
Set Transformer,ch4t-test-001251,5,5.042410,-1.178242,-0.331841,0.600180,-3.933679,-8.066185,8.882e-16
Set Transformer,ch4t-test-001252,5,-0.005784,0.546684,0.053717,0.225424,-6.997996,-7.818038,0.000e+00
Set Transformer,ch4t-test-001253,10,3.751635,-0.192470,0.833837,0.479957,-2.766330,-7.639288,0.000e+00
Set Transformer,ch4t-test-001254,8,2.752326,-0.095118,0.569717,0.861411,-3.886873,-7.975209,0.000e+00
Set Transformer,ch4t-test-001255,4,-1.105908,-1.823415,2.643246,0.218906,-8.062797,-7.995627,2.220e-16
Set Transformer,ch4t-test-001256,6,2.100913,-0.020657,1.126576,-0.283512,-5.101314,-8.024633,4.441e-16
Set Transformer,ch4t-test-001257,9,3.867743,0.850702,-1.791793,0.864580,-3.891403,-7.682635,0.000e+00
Set Transformer,ch4t-test-001258,4,0.074987,0.677025,-0.156757,0.077106,-7.463915,-8.136277,0.000e+00
Set Transformer,ch4t-test-001259,12,3.618434,-0.456196,0.979697,0.043829,-3.797335,-7.983099,8.882e-16
Set Transformer,ch4t-test-001260,12,1.019970,-0.257431,1.584328,0.038671,-5.185269,-7.570807,4.441e-16
Set Transformer,ch4t-test-001261,8,1.879278,0.335857,0.870337,0.440493,-4.476004,-8.001968,0.000e+00
Set Transformer,ch4t-test-001262,8,2.197891,0.352444,0.500825,0.638959,-4.145431,-7.835549,0.000e+00
Set Transformer,ch4t-test-001263,4,2.826676,-1.276967,1.482018,0.553915,-4.320870,-7.906512,4.441e-16
Set Transformer,ch4t-test-001264,8,-0.080447,1.421765,-0.164220,0.299747,-6.562434,-8.039279,0.000e+00
Set Transformer,ch4t-test-001265,12,-0.234325,1.453264,0.698468,-0.156391,-6.074467,-7.835483,0.000e+00
Set Transformer,ch4t-test-001266,12,1.327711,-0.424300,-0.107389,-0.455603,-7.516593,-7.857012,1.110e-16
Set Transformer,ch4t-test-001267,8,-0.094210,-0.132094,1.437193,-0.155030,-6.732398,-7.788256,0.000e+00
Set Transformer,ch4t-test-001268,11,-0.021213,1.708335,-0.154027,0.227638,-6.050883,-7.811615,2.220e-16
Set Transformer,ch4t-test-001269,8,4.196819,-0.365294,-1.083911,1.062550,-4.138930,-7.949094,0.000e+00
Set Transformer,ch4t-test-001270,10,-0.038584,1.440203,-0.059967,0.069086,-6.423728,-7.834466,0.000e+00
Set Transformer,ch4t-test-001271,9,1.303324,-0.886751,0.727407,0.077390,-6.864676,-8.086047,2.220e-16
Set Transformer,ch4t-test-001272,5,1.231489,0.459781,0.183455,-0.243358,-5.993583,-7.624950,0.000e+00
Set Transformer,ch4t-test-001273,12,1.814687,-0.315131,0.915788,0.563835,-5.015753,-7.994931,0.000e+00
Set Transformer,ch4t-test-001274,4,-0.020766,0.972707,-0.095364,-0.117381,-6.991860,-7.731057,0.000e+00
Set Transformer,ch4t-test-001275,10,1.071010,1.066556,0.397198,0.071949,-5.067930,-7.674643,4.441e-16
Set Transformer,ch4t-test-001276,5,0.002826,1.230983,-0.117207,0.207609,-6.509720,-7.833930,2.220e-16
Set Transformer,ch4t-test-001277,9,0.024848,-1.638057,1.570020,-0.015419,-7.915785,-7.857178,6.939e-18
Set Transformer,ch4t-test-001278,8,0.678483,2.127719,1.531663,-0.085093,-3.745540,-7.998313,0.000e+00
Set Transformer,ch4t-test-001279,11,0.784141,-0.621757,0.749713,-0.138123,-7.123952,-7.897926,2.220e-16
Set Transformer,ch4t-test-001280,10,-0.094130,2.477421,-0.239245,0.019594,-6.219163,-8.382803,0.000e+00
Set Transformer,ch4t-test-001281,6,0.246233,-0.956442,-0.030514,-0.095455,-8.961727,-8.125550,1.110e-16
Set Transformer,ch4t-test-001282,6,5.146696,-1.242540,-0.734594,1.185364,-3.524748,-7.879673,8.882e-16
Set Transformer,ch4t-test-001283,6,0.698489,-0.760035,1.160421,0.602678,-6.357731,-8.059285,0.000e+00
Set Transformer,ch4t-test-001284,6,1.756131,1.041312,0.607116,0.563058,-4.086738,-8.054354,4.441e-16
Set Transformer,ch4t-test-001285,11,2.932931,0.719307,0.126522,0.104944,-4.094930,-7.978634,4.441e-16
Set Transformer,ch4t-test-001286,9,0.038422,0.459359,-0.032641,0.094577,-7.255087,-7.814804,0.000e+00
Set Transformer,ch4t-test-001287,6,3.179939,-1.017447,1.492699,0.300187,-3.585272,-7.540651,4.441e-16
Set Transformer,ch4t-test-001288,12,-0.267032,2.547779,-0.080550,0.141290,-5.350843,-7.692330,0.000e+00
Set Transformer,ch4t-test-001289,10,3.690918,0.013878,-0.599409,0.603251,-4.410339,-8.118976,4.441e-16
Set Transformer,ch4t-test-001290,8,0.096693,0.612073,0.513524,-0.108972,-6.940231,-8.053550,0.000e+00
Set Transformer,ch4t-test-001291,9,0.724871,0.072740,0.360090,-0.108177,-6.817174,-7.866698,2.220e-16
Set Transformer,ch4t-test-001292,9,0.010453,0.495180,-0.006832,0.235442,-7.345417,-8.079661,0.000e+00
Set Transformer,ch4t-test-001293,7,2.607333,-0.406827,0.252341,0.236695,-4.979097,-7.668639,4.441e-16
Set Transformer,ch4t-test-001294,8,2.011039,1.126067,0.758953,0.283658,-3.756748,-7.936464,0.000e+00
Set Transformer,ch4t-test-001295,8,2.122598,0.814431,0.296268,0.386426,-4.390530,-8.010254,0.000e+00
Set Transformer,ch4t-test-001296,11,5.028422,-1.442534,0.292278,0.493014,-3.591259,-7.962439,0.000e+00
Set Transformer,ch4t-test-001297,6,5.485531,-2.169872,-0.872746,1.830606,-3.635544,-7.909064,1.776e-15
Set Transformer,ch4t-test-001298,9,1.802045,1.151458,0.513816,0.621131,-3.953321,-8.041772,8.882e-16
Set Transformer,ch4t-test-001299,12,5.763669,-1.357510,-2.152626,0.868318,-4.906402,-8.028253,0.000e+00
Set Transformer,ch4t-test-001300,6,4.905846,-0.831421,-1.095492,0.022903,-4.798308,-7.800143,4.441e-16
Set Transformer,ch4t-test-001301,7,0.445422,-0.370990,0.148055,0.046450,-7.773015,-8.041952,5.551e-17
Set Transformer,ch4t-test-001302,7,3.284465,-0.015064,0.522315,0.187483,-3.889090,-7.868290,0.000e+00
Set Transformer,ch4t-test-001303,8,4.362420,-1.405012,-1.856022,1.130165,-5.857513,-8.089064,0.000e+00
Set Transformer,ch4t-test-001304,10,2.437787,0.330939,-0.278393,0.705490,-4.727074,-7.922897,0.000e+00
Set Transformer,ch4t-test-001305,5,-0.045009,0.897070,0.104234,0.050945,-6.827218,-7.834459,0.000e+00
Set Transformer,ch4t-test-001306,7,5.004930,-1.439904,-0.934470,0.812081,-4.421125,-7.863762,0.000e+00
Set Transformer,ch4t-test-001307,9,5.406901,0.071932,-0.640714,0.766198,-2.345998,-7.950314,8.882e-16
Set Transformer,ch4t-test-001308,12,-0.182005,1.770191,-0.121500,0.250592,-5.955341,-7.672619,0.000e+00
